"TRANSACTION TYPE"|"REPLACEMENT REASON"|"AGE GROUP"|"PENSIONER TYPE"|"GENDER"|"CUSTOMER ADDRESS LGA"|"COUNT"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"Mid-Western Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"Missing/Unknown"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"Mosman"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"Newcastle"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"North Sydney"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"Parramatta"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"Penrith"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"Port Stephens"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"Randwick"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"Singleton"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"Strathfield"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"Sydney"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"The Hills Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"Western Plains Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Female"|"Wollongong"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Ballina"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Bayside"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Blacktown"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Cabonne"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Canada Bay"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Clarence Valley"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Cumberland"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Fairfield"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Georges River"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Hawkesbury"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Hornsby"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Ku-ring-gai"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Lake Macquarie"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Liverpool"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Northern Beaches"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Parramatta"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Singleton"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Sutherland Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Sydney"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"The Hills Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Walgett"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Waverley"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Western Plains Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Wollondilly"|"<=5"
"Photo card issue"|"Not Applicable"|"80-84"|"Missing/Unknown"|"Male"|"Woollahra"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Albury"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Ballina"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Bathurst Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Bayside"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Bellingen"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Blacktown"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Blue Mountains"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Broken Hill"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Burwood"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Camden"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Campbelltown"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Canada Bay"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Canterbury-Bankstown"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Central Coast"|"8"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Cessnock"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Coffs Harbour"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Cumberland"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Fairfield"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Forbes"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Georges River"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Glen Innes Severn"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Goulburn Mulwaree"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Gundagai"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Hawkesbury"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Hilltops"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Hornsby"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Lake Macquarie"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Lane Cove"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Lithgow"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Liverpool"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Maitland"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Mid-Coast"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Missing/Unknown"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Moree Plains"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Murray River"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Muswellbrook"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Newcastle"|"7"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Northern Beaches"|"6"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Parramatta"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Penrith"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Port Macquarie-Hastings"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Randwick"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Richmond Valley"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Ryde"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Shellharbour"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Shoalhaven"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Strathfield"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Sutherland Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Sydney"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Tenterfield"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"The Hills Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Tweed"|"9"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Unincorporated NSW"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Upper Hunter Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Upper Lachlan Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Wagga Wagga"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Waverley"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Weddin"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Western Plains Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Willoughby"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Wingecarribee"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Wollondilly"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Wollongong"|"7"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Woollahra"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Female"|"Yass Valley"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Armidale Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Ballina"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Bathurst Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Bayside"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Bega Valley"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Blacktown"|"6"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Blue Mountains"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Cabonne"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Canterbury-Bankstown"|"8"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Central Coast"|"8"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Cessnock"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Coffs Harbour"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Cowra"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Cumberland"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Edward River"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Eurobodalla"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Fairfield"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Georges River"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Goulburn Mulwaree"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Greater Hume Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Gwydir"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Hay"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Hornsby"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Hunters Hill"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Inner West"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Kempsey"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Kiama"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Ku-ring-gai"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Lake Macquarie"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Leeton"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Lismore"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Liverpool"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Liverpool Plains"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Mid-Coast"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Mid-Western Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Missing/Unknown"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Moree Plains"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Muswellbrook"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Nambucca"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Newcastle"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Northern Beaches"|"7"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Orange"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Parramatta"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Penrith"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Queanbeyan-Palerang Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Randwick"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Richmond Valley"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Ryde"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Shoalhaven"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Snowy Monaro Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Snowy Valleys"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Sutherland Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Sydney"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Tamworth Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"The Hills Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Tweed"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Upper Hunter Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Uralla"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Wagga Wagga"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Walgett"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Western Plains Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Willoughby"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Centrelink Pensioner"|"Male"|"Wollongong"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Female"|"Bellingen"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Female"|"Central Coast"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Female"|"Clarence Valley"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Female"|"Fairfield"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Female"|"Federation"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Female"|"Gundagai"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Female"|"Hawkesbury"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Female"|"Nambucca"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Female"|"Northern Beaches"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Female"|"Tamworth Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Female"|"Wagga Wagga"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Female"|"Wollongong"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Male"|"Central Coast"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Male"|"Lake Macquarie"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"DVA Pensioner"|"Male"|"Port Macquarie-Hastings"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Female"|"Albury"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Female"|"Blue Mountains"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Female"|"Fairfield"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Female"|"Hornsby"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Female"|"Northern Beaches"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Female"|"Randwick"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Female"|"Sydney"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Female"|"Willoughby"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Female"|"Wollongong"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Male"|"Cabonne"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Male"|"Georges River"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Male"|"Hornsby"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Male"|"Ku-ring-gai"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Male"|"Mosman"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Male"|"Nambucca"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Male"|"Ryde"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"FACS Senior"|"Male"|"Wingecarribee"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Albury"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Bayside"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Burwood"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Canterbury-Bankstown"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Central Coast"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Cumberland"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Edward River"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Georges River"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Gilgandra"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Hornsby"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Inner West"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Ku-ring-gai"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Lachlan"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Maitland"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Mosman"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Murray River"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"North Sydney"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Parramatta"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Ryde"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Shoalhaven"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Sutherland Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"The Hills Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Warrumbungle Shire"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Willoughby"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Wollongong"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Female"|"Woollahra"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Male"|"Bathurst Regional"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Male"|"Bayside"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Male"|"Blacktown"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Male"|"Byron"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Male"|"Canada Bay"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Male"|"Central Coast"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Male"|"Federation"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Male"|"Georges River"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Male"|"Hawkesbury"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Male"|"Hornsby"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Male"|"Lake Macquarie"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Male"|"Mid-Coast"|"<=5"
"Photo card issue"|"Not Applicable"|"85-89"|"Missing/Unknown"|"Male"|"Mid-Western Regional"|"<=5"
