,Contract_Type,Tap_Class,Year,Month,Day,Taps_Count
9372,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2018,7,1,1081
9373,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2018,8,1,682
9374,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2018,9,1,564
9375,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2018,10,1,807
9376,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2018,11,1,604
9377,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2018,12,1,727
9378,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2019,1,1,924
9379,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2019,2,1,537
9380,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2019,3,1,572
9381,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2019,4,1,811
9382,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2019,5,1,481
9383,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2019,6,1,499
9384,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2019,7,1,844
9385,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2019,8,1,461
9386,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2019,9,1,456
9387,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2019,10,1,598
9388,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2019,11,1,413
9389,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2019,12,1,482
9390,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2020,1,1,533
9391,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2020,2,1,296
9392,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2020,3,1,155
9393,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2020,4,1,1
9394,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2020,6,1,1
9395,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 2,2021,10,1,13
9396,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2016,8,1,289
9397,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2016,9,1,215
9398,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2016,10,1,167
9399,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2016,11,1,151
9400,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2016,12,1,185
9401,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2017,1,1,166
9402,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2017,2,1,92
9403,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2017,3,1,126
9404,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2017,4,1,115
9405,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2017,5,1,84
9406,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2017,6,1,93
9407,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2017,7,1,140
9408,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2017,8,1,94
9409,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2017,9,1,99
9410,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2017,10,1,95
9411,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2017,11,1,74
9412,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2017,12,1,147
9413,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2018,1,1,117
9414,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2018,2,1,75
9415,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2018,3,1,96
9416,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2018,4,1,112
9417,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2018,5,1,48
9418,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2018,6,1,48
9419,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2018,7,1,92
9420,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2018,8,1,64
9421,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2018,9,1,66
9422,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2018,10,1,83
9423,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2018,11,1,84
9424,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2018,12,1,71
9425,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2019,1,1,90
9426,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2019,2,1,57
9427,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2019,3,1,69
9428,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2019,4,1,105
9429,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2019,5,1,39
9430,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2019,6,1,56
9431,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2019,7,1,103
9432,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2019,8,1,66
9433,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2019,9,1,60
9434,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2019,10,1,63
9435,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2019,11,1,47
9436,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2019,12,1,68
9437,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2020,1,1,73
9438,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2020,2,1,39
9439,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2020,3,1,24
9440,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2020,10,1,1
9441,Sydney Metro Bus Contract 13,Child/Youth Single Bus Trip 3,2021,10,1,3
9442,Sydney Metro Bus Contract 13,Concession,2016,7,1,76144
9443,Sydney Metro Bus Contract 13,Concession,2016,8,1,62938
9444,Sydney Metro Bus Contract 13,Concession,2016,9,1,51314
9445,Sydney Metro Bus Contract 13,Concession,2016,10,1,45393
9446,Sydney Metro Bus Contract 13,Concession,2016,11,1,43425
9447,Sydney Metro Bus Contract 13,Concession,2016,12,1,33870
9448,Sydney Metro Bus Contract 13,Concession,2017,1,1,31434
9449,Sydney Metro Bus Contract 13,Concession,2017,2,1,42662
9450,Sydney Metro Bus Contract 13,Concession,2017,3,1,75704
9451,Sydney Metro Bus Contract 13,Concession,2017,4,1,50139
9452,Sydney Metro Bus Contract 13,Concession,2017,5,1,68588
9453,Sydney Metro Bus Contract 13,Concession,2017,6,1,45985
9454,Sydney Metro Bus Contract 13,Concession,2017,7,1,48390
9455,Sydney Metro Bus Contract 13,Concession,2017,8,1,70389
9456,Sydney Metro Bus Contract 13,Concession,2017,9,1,54895
9457,Sydney Metro Bus Contract 13,Concession,2017,10,1,54121
9458,Sydney Metro Bus Contract 13,Concession,2017,11,1,48930
9459,Sydney Metro Bus Contract 13,Concession,2017,12,1,35108
9460,Sydney Metro Bus Contract 13,Concession,2018,1,1,32155
9461,Sydney Metro Bus Contract 13,Concession,2018,2,1,39543
9462,Sydney Metro Bus Contract 13,Concession,2018,3,1,72771
9463,Sydney Metro Bus Contract 13,Concession,2018,4,1,57767
9464,Sydney Metro Bus Contract 13,Concession,2018,5,1,71017
9465,Sydney Metro Bus Contract 13,Concession,2018,6,1,48191
9466,Sydney Metro Bus Contract 13,Concession,2018,7,1,47919
9467,Sydney Metro Bus Contract 13,Concession,2018,8,1,69393
9468,Sydney Metro Bus Contract 13,Concession,2018,9,1,55990
9469,Sydney Metro Bus Contract 13,Concession,2018,10,1,52069
9470,Sydney Metro Bus Contract 13,Concession,2018,11,1,49243
9471,Sydney Metro Bus Contract 13,Concession,2018,12,1,34703
9472,Sydney Metro Bus Contract 13,Concession,2019,1,1,32212
9473,Sydney Metro Bus Contract 13,Concession,2019,2,1,39800
9474,Sydney Metro Bus Contract 13,Concession,2019,3,1,66999
9475,Sydney Metro Bus Contract 13,Concession,2019,4,1,54355
9476,Sydney Metro Bus Contract 13,Concession,2019,5,1,63071
9477,Sydney Metro Bus Contract 13,Concession,2019,6,1,43270
9478,Sydney Metro Bus Contract 13,Concession,2019,7,1,49333
9479,Sydney Metro Bus Contract 13,Concession,2019,8,1,61963
9480,Sydney Metro Bus Contract 13,Concession,2019,9,1,52324
9481,Sydney Metro Bus Contract 13,Concession,2019,10,1,48647
9482,Sydney Metro Bus Contract 13,Concession,2019,11,1,46450
9483,Sydney Metro Bus Contract 13,Concession,2019,12,1,33588
9484,Sydney Metro Bus Contract 13,Concession,2020,1,1,29381
9485,Sydney Metro Bus Contract 13,Concession,2020,2,1,38282
9486,Sydney Metro Bus Contract 13,Concession,2020,3,1,42714
9487,Sydney Metro Bus Contract 13,Concession,2020,4,1,7738
9488,Sydney Metro Bus Contract 13,Concession,2020,5,1,11864
9489,Sydney Metro Bus Contract 13,Concession,2020,6,1,17037
9490,Sydney Metro Bus Contract 13,Concession,2020,7,1,20761
9491,Sydney Metro Bus Contract 13,Concession,2020,8,1,22180
9492,Sydney Metro Bus Contract 13,Concession,2020,9,1,23363
9493,Sydney Metro Bus Contract 13,Concession,2020,10,1,22645
9494,Sydney Metro Bus Contract 13,Concession,2020,11,1,23164
9495,Sydney Metro Bus Contract 13,Concession,2020,12,1,20172
9496,Sydney Metro Bus Contract 13,Concession,2021,1,1,15219
9497,Sydney Metro Bus Contract 13,Concession,2021,2,1,24036
9498,Sydney Metro Bus Contract 13,Concession,2021,3,1,34657
9499,Sydney Metro Bus Contract 13,Concession,2021,4,1,26520
9500,Sydney Metro Bus Contract 13,Concession,2021,5,1,30305
9501,Sydney Metro Bus Contract 13,Concession,2021,6,1,22940
9502,Sydney Metro Bus Contract 13,Concession,2021,7,1,5636
9503,Sydney Metro Bus Contract 13,Concession,2021,8,1,4137
9504,Sydney Metro Bus Contract 13,Concession,2021,9,1,4361
9505,Sydney Metro Bus Contract 13,Concession,2021,10,1,9490
9506,Sydney Metro Bus Contract 13,Employee,2016,12,1,1
9507,Sydney Metro Bus Contract 13,Employee,2017,10,1,1
9508,Sydney Metro Bus Contract 13,Employee,2018,2,1,1
9509,Sydney Metro Bus Contract 13,Employee,2018,3,1,1
9510,Sydney Metro Bus Contract 13,Employee,2018,6,1,2
9511,Sydney Metro Bus Contract 13,Employee,2018,8,1,394
9512,Sydney Metro Bus Contract 13,Employee,2018,9,1,736
9513,Sydney Metro Bus Contract 13,Employee,2018,10,1,804
9514,Sydney Metro Bus Contract 13,Employee,2018,11,1,910
9515,Sydney Metro Bus Contract 13,Employee,2018,12,1,801
9516,Sydney Metro Bus Contract 13,Employee,2019,1,1,891
9517,Sydney Metro Bus Contract 13,Employee,2019,2,1,1079
9518,Sydney Metro Bus Contract 13,Employee,2019,3,1,1178
9519,Sydney Metro Bus Contract 13,Employee,2019,4,1,1094
9520,Sydney Metro Bus Contract 13,Employee,2019,5,1,1295
9521,Sydney Metro Bus Contract 13,Employee,2019,6,1,1106
9522,Sydney Metro Bus Contract 13,Employee,2019,7,1,1122
9523,Sydney Metro Bus Contract 13,Employee,2019,8,1,1225
9524,Sydney Metro Bus Contract 13,Employee,2019,9,1,1073
9525,Sydney Metro Bus Contract 13,Employee,2019,10,1,1164
9526,Sydney Metro Bus Contract 13,Employee,2019,11,1,1183
9527,Sydney Metro Bus Contract 13,Employee,2019,12,1,986
9528,Sydney Metro Bus Contract 13,Employee,2020,1,1,1051
9529,Sydney Metro Bus Contract 13,Employee,2020,2,1,1105
9530,Sydney Metro Bus Contract 13,Employee,2020,3,1,922
9531,Sydney Metro Bus Contract 13,Employee,2020,4,1,440
9532,Sydney Metro Bus Contract 13,Employee,2020,5,1,572
9533,Sydney Metro Bus Contract 13,Employee,2020,6,1,690
9534,Sydney Metro Bus Contract 13,Employee,2020,7,1,591
9535,Sydney Metro Bus Contract 13,Employee,2020,8,1,577
9536,Sydney Metro Bus Contract 13,Employee,2020,9,1,658
9537,Sydney Metro Bus Contract 13,Employee,2020,10,1,783
9538,Sydney Metro Bus Contract 13,Employee,2020,11,1,801
9539,Sydney Metro Bus Contract 13,Employee,2020,12,1,802
9540,Sydney Metro Bus Contract 13,Employee,2021,1,1,770
9541,Sydney Metro Bus Contract 13,Employee,2021,2,1,870
9542,Sydney Metro Bus Contract 13,Employee,2021,3,1,938
9543,Sydney Metro Bus Contract 13,Employee,2021,4,1,817
9544,Sydney Metro Bus Contract 13,Employee,2021,5,1,914
9545,Sydney Metro Bus Contract 13,Employee,2021,6,1,680
9546,Sydney Metro Bus Contract 13,Employee,2021,7,1,311
9547,Sydney Metro Bus Contract 13,Employee,2021,8,1,307
9548,Sydney Metro Bus Contract 13,Employee,2021,9,1,273
9549,Sydney Metro Bus Contract 13,Employee,2021,10,1,419
9550,Sydney Metro Bus Contract 13,Free Travel,2016,7,1,686
9551,Sydney Metro Bus Contract 13,Free Travel,2016,8,1,880
9552,Sydney Metro Bus Contract 13,Free Travel,2016,9,1,1048
9553,Sydney Metro Bus Contract 13,Free Travel,2016,10,1,1078
9554,Sydney Metro Bus Contract 13,Free Travel,2016,11,1,1154
9555,Sydney Metro Bus Contract 13,Free Travel,2016,12,1,1019
9556,Sydney Metro Bus Contract 13,Free Travel,2017,1,1,986
9557,Sydney Metro Bus Contract 13,Free Travel,2017,2,1,1090
9558,Sydney Metro Bus Contract 13,Free Travel,2017,3,1,1317
9559,Sydney Metro Bus Contract 13,Free Travel,2017,4,1,1066
9560,Sydney Metro Bus Contract 13,Free Travel,2017,5,1,1459
9561,Sydney Metro Bus Contract 13,Free Travel,2017,6,1,1294
9562,Sydney Metro Bus Contract 13,Free Travel,2017,7,1,1322
9563,Sydney Metro Bus Contract 13,Free Travel,2017,8,1,1342
9564,Sydney Metro Bus Contract 13,Free Travel,2017,9,1,1390
9565,Sydney Metro Bus Contract 13,Free Travel,2017,10,1,1553
9566,Sydney Metro Bus Contract 13,Free Travel,2017,11,1,1442
9567,Sydney Metro Bus Contract 13,Free Travel,2017,12,1,1365
9568,Sydney Metro Bus Contract 13,Free Travel,2018,1,1,1248
9569,Sydney Metro Bus Contract 13,Free Travel,2018,2,1,1251
9570,Sydney Metro Bus Contract 13,Free Travel,2018,3,1,1646
9571,Sydney Metro Bus Contract 13,Free Travel,2018,4,1,1433
9572,Sydney Metro Bus Contract 13,Free Travel,2018,5,1,1642
9573,Sydney Metro Bus Contract 13,Free Travel,2018,6,1,1529
9574,Sydney Metro Bus Contract 13,Free Travel,2018,7,1,1531
9575,Sydney Metro Bus Contract 13,Free Travel,2018,8,1,1601
9576,Sydney Metro Bus Contract 13,Free Travel,2018,9,1,1512
9577,Sydney Metro Bus Contract 13,Free Travel,2018,10,1,1436
9578,Sydney Metro Bus Contract 13,Free Travel,2018,11,1,1459
9579,Sydney Metro Bus Contract 13,Free Travel,2018,12,1,1442
9580,Sydney Metro Bus Contract 13,Free Travel,2019,1,1,1514
9581,Sydney Metro Bus Contract 13,Free Travel,2019,2,1,1580
9582,Sydney Metro Bus Contract 13,Free Travel,2019,3,1,1754
9583,Sydney Metro Bus Contract 13,Free Travel,2019,4,1,1500
9584,Sydney Metro Bus Contract 13,Free Travel,2019,5,1,1639
9585,Sydney Metro Bus Contract 13,Free Travel,2019,6,1,1337
9586,Sydney Metro Bus Contract 13,Free Travel,2019,7,1,1652
9587,Sydney Metro Bus Contract 13,Free Travel,2019,8,1,1700
9588,Sydney Metro Bus Contract 13,Free Travel,2019,9,1,1663
9589,Sydney Metro Bus Contract 13,Free Travel,2019,10,1,1644
9590,Sydney Metro Bus Contract 13,Free Travel,2019,11,1,1706
9591,Sydney Metro Bus Contract 13,Free Travel,2019,12,1,1554
9592,Sydney Metro Bus Contract 13,Free Travel,2020,1,1,1400
9593,Sydney Metro Bus Contract 13,Free Travel,2020,2,1,1602
9594,Sydney Metro Bus Contract 13,Free Travel,2020,3,1,1457
9595,Sydney Metro Bus Contract 13,Free Travel,2020,4,1,659
9596,Sydney Metro Bus Contract 13,Free Travel,2020,5,1,780
9597,Sydney Metro Bus Contract 13,Free Travel,2020,6,1,772
9598,Sydney Metro Bus Contract 13,Free Travel,2020,7,1,945
9599,Sydney Metro Bus Contract 13,Free Travel,2020,8,1,919
9600,Sydney Metro Bus Contract 13,Free Travel,2020,9,1,1027
9601,Sydney Metro Bus Contract 13,Free Travel,2020,10,1,1032
9602,Sydney Metro Bus Contract 13,Free Travel,2020,11,1,1079
9603,Sydney Metro Bus Contract 13,Free Travel,2020,12,1,1073
9604,Sydney Metro Bus Contract 13,Free Travel,2021,1,1,840
9605,Sydney Metro Bus Contract 13,Free Travel,2021,2,1,944
9606,Sydney Metro Bus Contract 13,Free Travel,2021,3,1,1198
9607,Sydney Metro Bus Contract 13,Free Travel,2021,4,1,1031
9608,Sydney Metro Bus Contract 13,Free Travel,2021,5,1,1094
9609,Sydney Metro Bus Contract 13,Free Travel,2021,6,1,790
9610,Sydney Metro Bus Contract 13,Free Travel,2021,7,1,385
9611,Sydney Metro Bus Contract 13,Free Travel,2021,8,1,377
9612,Sydney Metro Bus Contract 13,Free Travel,2021,9,1,423
9613,Sydney Metro Bus Contract 13,Free Travel,2021,10,1,601
9614,Sydney Metro Bus Contract 13,School Student,2016,7,1,45215
9615,Sydney Metro Bus Contract 13,School Student,2016,8,1,136851
9616,Sydney Metro Bus Contract 13,School Student,2016,9,1,101113
9617,Sydney Metro Bus Contract 13,School Student,2016,10,1,98892
9618,Sydney Metro Bus Contract 13,School Student,2016,11,1,130477
9619,Sydney Metro Bus Contract 13,School Student,2016,12,1,51629
9620,Sydney Metro Bus Contract 13,School Student,2017,1,1,7339
9621,Sydney Metro Bus Contract 13,School Student,2017,2,1,118174
9622,Sydney Metro Bus Contract 13,School Student,2017,3,1,143882
9623,Sydney Metro Bus Contract 13,School Student,2017,4,1,48486
9624,Sydney Metro Bus Contract 13,School Student,2017,5,1,144221
9625,Sydney Metro Bus Contract 13,School Student,2017,6,1,118236
9626,Sydney Metro Bus Contract 13,School Student,2017,7,1,61170
9627,Sydney Metro Bus Contract 13,School Student,2017,8,1,131638
9628,Sydney Metro Bus Contract 13,School Student,2017,9,1,88885
9629,Sydney Metro Bus Contract 13,School Student,2017,10,1,91423
9630,Sydney Metro Bus Contract 13,School Student,2017,11,1,114782
9631,Sydney Metro Bus Contract 13,School Student,2017,12,1,40449
9632,Sydney Metro Bus Contract 13,School Student,2018,1,1,7441
9633,Sydney Metro Bus Contract 13,School Student,2018,2,1,112255
9634,Sydney Metro Bus Contract 13,School Student,2018,3,1,123560
9635,Sydney Metro Bus Contract 13,School Student,2018,4,1,51380
9636,Sydney Metro Bus Contract 13,School Student,2018,5,1,142399
9637,Sydney Metro Bus Contract 13,School Student,2018,6,1,117419
9638,Sydney Metro Bus Contract 13,School Student,2018,7,1,62197
9639,Sydney Metro Bus Contract 13,School Student,2018,8,1,135611
9640,Sydney Metro Bus Contract 13,School Student,2018,9,1,118535
9641,Sydney Metro Bus Contract 13,School Student,2018,10,1,78478
9642,Sydney Metro Bus Contract 13,School Student,2018,11,1,128969
9643,Sydney Metro Bus Contract 13,School Student,2018,12,1,59983
9644,Sydney Metro Bus Contract 13,School Student,2019,1,1,7522
9645,Sydney Metro Bus Contract 13,School Student,2019,2,1,136563
9646,Sydney Metro Bus Contract 13,School Student,2019,3,1,153841
9647,Sydney Metro Bus Contract 13,School Student,2019,4,1,79037
9648,Sydney Metro Bus Contract 13,School Student,2019,5,1,162079
9649,Sydney Metro Bus Contract 13,School Student,2019,6,1,124028
9650,Sydney Metro Bus Contract 13,School Student,2019,7,1,77192
9651,Sydney Metro Bus Contract 13,School Student,2019,8,1,140261
9652,Sydney Metro Bus Contract 13,School Student,2019,9,1,121258
9653,Sydney Metro Bus Contract 13,School Student,2019,10,1,85411
9654,Sydney Metro Bus Contract 13,School Student,2019,11,1,125434
9655,Sydney Metro Bus Contract 13,School Student,2019,12,1,58635
9656,Sydney Metro Bus Contract 13,School Student,2020,1,1,12156
9657,Sydney Metro Bus Contract 13,School Student,2020,2,1,126316
9658,Sydney Metro Bus Contract 13,School Student,2020,3,1,96096
9659,Sydney Metro Bus Contract 13,School Student,2020,4,1,1209
9660,Sydney Metro Bus Contract 13,School Student,2020,5,1,33187
9661,Sydney Metro Bus Contract 13,School Student,2020,6,1,83889
9662,Sydney Metro Bus Contract 13,School Student,2020,7,1,44306
9663,Sydney Metro Bus Contract 13,School Student,2020,8,1,78954
9664,Sydney Metro Bus Contract 13,School Student,2020,9,1,70835
9665,Sydney Metro Bus Contract 13,School Student,2020,10,1,53481
9666,Sydney Metro Bus Contract 13,School Student,2020,11,1,72632
9667,Sydney Metro Bus Contract 13,School Student,2020,12,1,35238
9668,Sydney Metro Bus Contract 13,School Student,2021,1,1,2584
9669,Sydney Metro Bus Contract 13,School Student,2021,2,1,79233
9670,Sydney Metro Bus Contract 13,School Student,2021,3,1,84956
9671,Sydney Metro Bus Contract 13,School Student,2021,4,1,36367
9672,Sydney Metro Bus Contract 13,School Student,2021,5,1,69771
9673,Sydney Metro Bus Contract 13,School Student,2021,6,1,54002
9674,Sydney Metro Bus Contract 13,School Student,2021,7,1,369
9675,Sydney Metro Bus Contract 13,School Student,2021,8,1,574
9676,Sydney Metro Bus Contract 13,School Student,2021,9,1,417
9677,Sydney Metro Bus Contract 13,School Student,2021,10,1,16362
9678,Sydney Metro Bus Contract 13,Senior/Pensioner,2016,7,1,181546
9679,Sydney Metro Bus Contract 13,Senior/Pensioner,2016,8,1,201421
9680,Sydney Metro Bus Contract 13,Senior/Pensioner,2016,9,1,195472
9681,Sydney Metro Bus Contract 13,Senior/Pensioner,2016,10,1,197407
9682,Sydney Metro Bus Contract 13,Senior/Pensioner,2016,11,1,207338
9683,Sydney Metro Bus Contract 13,Senior/Pensioner,2016,12,1,194184
9684,Sydney Metro Bus Contract 13,Senior/Pensioner,2017,1,1,178736
9685,Sydney Metro Bus Contract 13,Senior/Pensioner,2017,2,1,186838
9686,Sydney Metro Bus Contract 13,Senior/Pensioner,2017,3,1,210496
9687,Sydney Metro Bus Contract 13,Senior/Pensioner,2017,4,1,180812
9688,Sydney Metro Bus Contract 13,Senior/Pensioner,2017,5,1,214944
9689,Sydney Metro Bus Contract 13,Senior/Pensioner,2017,6,1,193695
9690,Sydney Metro Bus Contract 13,Senior/Pensioner,2017,7,1,197792
9691,Sydney Metro Bus Contract 13,Senior/Pensioner,2017,8,1,204738
9692,Sydney Metro Bus Contract 13,Senior/Pensioner,2017,9,1,195088
9693,Sydney Metro Bus Contract 13,Senior/Pensioner,2017,10,1,197307
9694,Sydney Metro Bus Contract 13,Senior/Pensioner,2017,11,1,203764
9695,Sydney Metro Bus Contract 13,Senior/Pensioner,2017,12,1,186396
9696,Sydney Metro Bus Contract 13,Senior/Pensioner,2018,1,1,183439
9697,Sydney Metro Bus Contract 13,Senior/Pensioner,2018,2,1,188939
9698,Sydney Metro Bus Contract 13,Senior/Pensioner,2018,3,1,205724
9699,Sydney Metro Bus Contract 13,Senior/Pensioner,2018,4,1,188874
9700,Sydney Metro Bus Contract 13,Senior/Pensioner,2018,5,1,210494
9701,Sydney Metro Bus Contract 13,Senior/Pensioner,2018,6,1,186806
9702,Sydney Metro Bus Contract 13,Senior/Pensioner,2018,7,1,199021
9703,Sydney Metro Bus Contract 13,Senior/Pensioner,2018,8,1,209643
